exp,row,n,k,r,t,p_1,p_2,p_3,p_4,p_5,v_1,v_2,v_3,v_4,v_5,original_error,suzuki_error,original_r,error
16,139,5,2,275,10,0.4141695360808698,0.41448794862044414,-0.6575909241012585,0.4144813215749234,0.41445190649095937,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,2.5049653824123728e-05,5.4044206921559104e-05,225,2.18451994822e-05
16,140,5,2,300,10,0.4141695360808698,0.41448794862044414,-0.6575909241012585,0.4144813215749234,0.41445190649095937,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,2.5049653824123728e-05,5.4044206921559104e-05,225,2.13862981756e-05
16,141,5,2,325,10,0.4141695360808698,0.41448794862044414,-0.6575909241012585,0.4144813215749234,0.41445190649095937,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,2.5049653824123728e-05,5.4044206921559104e-05,225,2.08320487461e-05
16,142,5,2,350,10,0.4141695360808698,0.41448794862044414,-0.6575909241012585,0.4144813215749234,0.41445190649095937,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,2.5049653824123728e-05,5.4044206921559104e-05,225,2.02083541041e-05
16,143,5,2,375,10,0.4141695360808698,0.41448794862044414,-0.6575909241012585,0.4144813215749234,0.41445190649095937,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,2.5049653824123728e-05,5.4044206921559104e-05,225,1.9580203995e-05
16,144,5,2,400,10,0.4141695360808698,0.41448794862044414,-0.6575909241012585,0.4144813215749234,0.41445190649095937,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,2.5049653824123728e-05,5.4044206921559104e-05,225,1.89792840699e-05
16,145,5,2,25,10,0.414208787673446,0.4142892520060675,-0.6576609547210719,0.4146170434134399,0.4145457326571382,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,1.6472228684843547e-05,3.5524739561045075e-05,250,0.124422219026
16,146,5,2,50,10,0.414208787673446,0.4142892520060675,-0.6576609547210719,0.4146170434134399,0.4145457326571382,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,1.6472228684843547e-05,3.5524739561045075e-05,250,0.0177459327184
16,147,5,2,75,10,0.414208787673446,0.4142892520060675,-0.6576609547210719,0.4146170434134399,0.4145457326571382,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,1.6472228684843547e-05,3.5524739561045075e-05,250,0.00385921064884
16,148,5,2,100,10,0.414208787673446,0.4142892520060675,-0.6576609547210719,0.4146170434134399,0.4145457326571382,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,1.6472228684843547e-05,3.5524739561045075e-05,250,0.00122944599071
16,149,5,2,125,10,0.414208787673446,0.4142892520060675,-0.6576609547210719,0.4146170434134399,0.4145457326571382,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,1.6472228684843547e-05,3.5524739561045075e-05,250,0.000489704449668
16,150,5,2,150,10,0.414208787673446,0.4142892520060675,-0.6576609547210719,0.4146170434134399,0.4145457326571382,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,1.6472228684843547e-05,3.5524739561045075e-05,250,0.000224003157014
