id,n,v_1,v_2,v_3,v_4,v_5,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
1,5,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,2,75,460591,250,CMAES,p,0.41278779837988944,0.41444838779096743,-0.6549897314427345,0.4154417286272455,0.4122963150601469,0.0018598464477097782,0.004040300247899568,46.03238209033244,603.5421135425568
2,5,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,2,75,768387,250,CMAES,p,0.4124818972618294,0.41165615646835374,-0.6549966899783155,0.41497659445421425,0.41586660343290544,0.0018612815671112672,0.004040300247899568,46.06790220798299,604.7595522403717
3,5,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,2,75,948039,250,CMAES,p,0.413971200947481,0.4128572453758147,-0.6549854056311186,0.4146831269992206,0.41345834416327876,0.0018592974317373206,0.004040300247899568,46.01879359594411,606.3194468021393
4,5,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,2,75,1115242,250,CMAES,p,0.41445204719135326,0.41299056993799654,-0.6549851666880167,0.4144181981903917,0.4131088672515843,0.0018593997764722503,0.004040300247899568,46.02132669320546,608.3367300033569
5,5,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,2,75,1187090,250,CMAES,p,0.4149934605338267,0.4136185976491908,-0.655003236961089,0.4108852901950199,0.4154904224739088,0.001858805816649801,0.004040300247899568,46.006625809954066,606.7891986370087
6,5,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,2,75,1552725,250,CMAES,p,0.4125267780772139,0.41389291677785667,-0.6549971910608734,0.41632190384251555,0.41224008584802496,0.0018599593881215627,0.004040300247899568,46.035177437332784,602.8861722946167
175,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,9001963,250,CMAES,p,0.41447773805260124,0.4144412699600963,-0.6564081186268184,0.4144809457272604,0.4130051718609196,0.00026722492629489955,0.0008516452848824616,31.377491431985106,682.0283694267273
176,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,9555957,250,CMAES,p,0.4138809005300111,0.41420859719089154,-0.6564080029583181,0.41445514054556826,0.4138603643399057,0.0002669130627975128,0.0008516452848824616,31.340872489460253,681.5225033760071
177,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,9809859,250,CMAES,p,0.4130307898932176,0.4149193330728647,-0.6564113669602983,0.41345408909241815,0.4150041616254836,0.00026733399010648814,0.0008516452848824616,31.39029768049309,676.0894734859467
178,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,9869527,250,CMAES,p,0.4140040367426776,0.41403363157047335,-0.6564114622613103,0.41523517144141314,0.4131356208720399,0.00026693086668280074,0.0008516452848824616,31.34296301771233,675.7829873561859
179,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,9926156,250,CMAES,p,0.41415395155115886,0.4145750319092856,-0.6564081057083571,0.41363117985877,0.41404494353317706,0.0002669586461167861,0.0008516452848824616,31.346224872674533,676.336681842804
180,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,9962042,250,CMAES,p,0.41366798204262356,0.4149948878613083,-0.6564129175942544,0.4149263047031417,0.412820741179742,0.0002669544518877175,0.0008516452848824616,31.345732387229823,675.1815025806427
