exp,row,n,k,r,t,p_1,p_2,p_3,p_4,p_5,v_1,v_2,v_3,v_4,v_5,original_error,suzuki_error,original_r
16,52,5,2,100,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100
16,53,5,2,125,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100
16,54,5,2,150,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100
16,55,5,2,175,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100
16,56,5,2,200,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100
16,57,5,2,225,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100
16,58,5,2,250,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100
16,59,5,2,275,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100
16,60,5,2,300,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100
16,61,5,2,325,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100
16,62,5,2,350,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100
16,63,5,2,375,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100
16,64,5,2,400,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100
16,65,5,2,25,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125
16,66,5,2,50,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125
16,67,5,2,75,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125
16,68,5,2,100,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125
16,69,5,2,125,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125
16,70,5,2,150,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125
16,71,5,2,175,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125
16,72,5,2,200,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125
16,73,5,2,225,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125
16,74,5,2,250,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125
16,75,5,2,275,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125
16,76,5,2,300,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125
16,77,5,2,325,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125
16,78,5,2,350,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125
16,79,5,2,375,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125
16,80,5,2,400,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125
16,81,5,2,25,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150
16,82,5,2,50,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150
16,83,5,2,75,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150
16,84,5,2,100,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150
16,85,5,2,125,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150
16,86,5,2,150,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150
16,87,5,2,175,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150
16,88,5,2,200,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150
16,89,5,2,225,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150
16,90,5,2,250,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150
16,91,5,2,275,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150
16,92,5,2,300,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150
16,93,5,2,325,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150
16,94,5,2,350,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150
16,95,5,2,375,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150
16,96,5,2,400,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150
16,97,5,2,25,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175
16,98,5,2,50,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175
16,99,5,2,75,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175
16,100,5,2,100,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175
16,101,5,2,125,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175
16,102,5,2,150,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175
16,103,5,2,175,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175
16,104,5,2,200,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175
16,105,5,2,225,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175
16,106,5,2,250,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175
16,107,5,2,275,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175
16,108,5,2,300,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175
16,109,5,2,325,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175
16,110,5,2,350,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175
16,111,5,2,375,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175
16,112,5,2,400,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175
16,113,5,2,25,10,0.41414395761875317,0.4144747422901328,-0.6574937692235694,0.4145942660833672,0.4142804658609732,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,4.000263278629735e-05,8.634223628434063e-05,200
16,114,5,2,50,10,0.41414395761875317,0.4144747422901328,-0.6574937692235694,0.4145942660833672,0.4142804658609732,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,4.000263278629735e-05,8.634223628434063e-05,200
16,115,5,2,75,10,0.41414395761875317,0.4144747422901328,-0.6574937692235694,0.4145942660833672,0.4142804658609732,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,4.000263278629735e-05,8.634223628434063e-05,200
16,116,5,2,100,10,0.41414395761875317,0.4144747422901328,-0.6574937692235694,0.4145942660833672,0.4142804658609732,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,4.000263278629735e-05,8.634223628434063e-05,200
16,117,5,2,125,10,0.41414395761875317,0.4144747422901328,-0.6574937692235694,0.4145942660833672,0.4142804658609732,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,4.000263278629735e-05,8.634223628434063e-05,200
