id,n,v_1,v_2,v_3,v_4,v_5,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
18,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,100,858138413,250,CMAES,p,0.4109977578712313,0.41490029287172975,-0.6562275757111816,0.41504442007031267,0.41528065324217256,0.0005679094428864409,0.001309571036670465,43.36606621434826,653.3871223926544
133,5,0.32903165430982395,0.4386599111472647,0.023996515473116764,-0.16497110482463473,0.21285257205184813,2,50,373276626,250,CMAES,p,0.4113638260503206,0.41459522661028403,-0.6523136909320117,0.41509661322463115,0.411225328010799,0.007304733759840438,0.016144578150635486,45.24573941594694,576.6575210094452
134,5,0.32903165430982395,0.4386599111472647,0.023996515473116764,-0.16497110482463473,0.21285257205184813,2,50,554197088,250,CMAES,p,0.4108647068968708,0.41960834804107744,-0.6523803001741605,0.4113118732231715,0.410562577040939,0.007311532859556195,0.016144578150635486,45.28785324296874,579.7438442707062
135,5,0.32903165430982395,0.4386599111472647,0.023996515473116764,-0.16497110482463473,0.21285257205184813,2,50,858138413,250,CMAES,p,0.4169087303487269,0.41372856856637075,-0.652353683629664,0.41242583697688323,0.40925809635460625,0.007294568140640014,0.016144578150635486,45.182773266533964,581.960841178894
136,5,0.32903165430982395,0.4386599111472647,0.023996515473116764,-0.16497110482463473,0.21285257205184813,2,100,373276626,250,CMAES,p,0.4126225915572131,0.41396885767010766,-0.6562055011362078,0.41540092123875827,0.414210694785159,0.0005335140445887629,0.0011775516053231282,45.30706273737897,654.5467255115509
137,5,0.32903165430982395,0.4386599111472647,0.023996515473116764,-0.16497110482463473,0.21285257205184813,2,100,554197088,250,CMAES,p,0.41541193557866213,0.41210917454822066,-0.6562096817135773,0.4146726435214434,0.41401349367301554,0.0005333337429872117,0.0011775516053231282,45.291751170502735,651.5053062438965
138,5,0.32903165430982395,0.4386599111472647,0.023996515473116764,-0.16497110482463473,0.21285257205184813,2,100,858138413,250,CMAES,p,0.41307068474627784,0.41452411634611086,-0.6562155369285336,0.41643182988175864,0.4121864669565017,0.0005336015720095786,0.0011775516053231282,45.314495738227514,646.4720838069916
139,5,0.32903165430982395,0.4386599111472647,0.023996515473116764,-0.16497110482463473,0.21285257205184813,2,150,373276626,250,CMAES,p,0.4142797451236704,0.41336620818804165,-0.6571480667136569,0.41447687093101226,0.4150247466818639,0.00010866206497192432,0.00023906869798823207,45.45223439384487,706.605827331543
140,5,0.32903165430982395,0.4386599111472647,0.023996515473116764,-0.16497110482463473,0.21285257205184813,2,150,554197088,250,CMAES,p,0.4148892209119104,0.4132130758438857,-0.6571490148725492,0.4140607590323672,0.41498546354849797,0.00010865595128652423,0.00023906869798823207,45.44967710154707,707.4903249740601
141,5,0.32903165430982395,0.4386599111472647,0.023996515473116764,-0.16497110482463473,0.21285257205184813,2,150,858138413,250,CMAES,p,0.41518501491520843,0.41438469415775986,-0.6571507911793953,0.4128380608582715,0.4147425254882824,0.00010865889342602734,0.00023906869798823207,45.45090776851763,713.9666447639465
142,5,0.32903165430982395,0.4386599111472647,0.023996515473116764,-0.16497110482463473,0.21285257205184813,2,200,373276626,250,CMAES,p,0.41439584962271864,0.4143270718111558,-0.6574969140913192,0.41476163076037886,0.41401220336273936,3.47599644977844e-05,7.636620992975403e-05,45.51746712290499,786.9001033306122
143,5,0.32903165430982395,0.4386599111472647,0.023996515473116764,-0.16497110482463473,0.21285257205184813,2,200,554197088,250,CMAES,p,0.41448242863735185,0.4146548415223974,-0.6574975926306353,0.4136322601411538,0.41472790395950104,3.475929687523996e-05,7.636620992975403e-05,45.516592884750374,780.1647171974182
144,5,0.32903165430982395,0.4386599111472647,0.023996515473116764,-0.16497110482463473,0.21285257205184813,2,200,858138413,250,CMAES,p,0.4143473869782358,0.4148137977117699,-0.6574968247012313,0.4141796815036885,0.41415580010334224,3.475993600178417e-05,7.636620992975403e-05,45.51742980797178,776.2314305305481
145,5,-0.9326835315888112,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,50,373276626,250,CMAES,p,0.4138369951332668,0.41528707239713913,-0.6504773382875674,0.40939328622038806,0.41187150230987774,0.008420478854436034,0.022621356102045662,37.22358118784296,564.9114027023315
146,5,-0.9326835315888112,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,50,554197088,250,CMAES,p,0.4126155452063567,0.41598447912948844,-0.6505101112897702,0.4118499541985337,0.40996953547388465,0.00843720597410122,0.022621356102045662,37.29752511759557,568.6344404220581
147,5,-0.9326835315888112,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,50,858138413,250,CMAES,p,0.4141618312748224,0.40601129070765707,-0.6506057746819207,0.41903850984895796,0.41130489015867405,0.008424154485921731,0.022621356102045662,37.239829689785616,571.4403173923492
148,5,-0.9326835315888112,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,100,373276626,250,CMAES,p,0.4139295794013774,0.4144197511758448,-0.6558735899629051,0.4139058908423538,0.41360971037950495,0.0006170576469785071,0.0016843907336165428,36.633878034559544,643.1904141902924
149,5,-0.9326835315888112,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,100,554197088,250,CMAES,p,0.41321636774941306,0.41575534266712527,-0.6558874766313902,0.41444782147657827,0.41245924855963606,0.0006172555121282087,0.0016843907336165428,36.64562502091804,639.3993234634399
