,exp,row,n,k,r,t,p_1,p_2,p_3,p_4,p_5,v_1,v_2,v_3,v_4,v_5,original_error,suzuki_error,error,v_suz_error
463,15,464,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,0.09779590701922199,0.6771475910702089,0.10793346269983199,0.31995019735873403,-0.14424244289484198,0.000664427230844,0.001574886492493,0.000785305694669,0.001256652713580904
464,15,465,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,-0.397932370303915,0.744903041479516,-0.618593810031835,0.9644931611512841,0.772321347717434,0.000664427230844,0.001574886492493,0.0009807023345700001,0.002128309832157201
465,15,466,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,0.9426348641298841,-0.0037674492744359995,-0.026144726113405,0.31151238904345696,-0.23846731517363298,0.000664427230844,0.001574886492493,0.000664427230844,0.0015748864924874006
466,15,467,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,-0.7792433087145899,-0.634439944143254,0.288266005962503,-0.8352754998489978,0.6970477297542359,0.000664427230844,0.001574886492493,0.0009682961847519999,0.0021367651055745804
467,15,468,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,0.34762965328911,-0.5496260650517271,-0.10859599898493301,0.15932001686603,0.10773479349605199,0.000664427230844,0.001574886492493,0.0008519773063389999,0.0013074079774217072
468,15,469,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,-0.844181066274578,0.5369412745423819,-0.8599370336530441,0.305900950477507,0.307307983465393,0.000664427230844,0.001574886492493,0.00101241424058,0.002119721449618185
469,15,470,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,-0.9042640046260499,0.533459801972326,0.415211652608789,0.569854372216116,-0.374962547897989,0.000664427230844,0.001574886492493,0.00076811764989,0.0015067740422385753
470,15,471,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,-0.999051849623006,-0.38270508552766097,-0.630254148303522,-0.8555475726657741,-0.8066554183749491,0.000664427230844,0.001574886492493,0.0008900479758300001,0.0012748634670900303
471,15,472,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,0.428956264276091,0.518990654171372,-0.547659749729947,-0.61168691851822,-0.9706427775684549,0.000664427230844,0.001574886492493,0.000610753762749,0.0014727943363573761
472,15,473,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,-0.7138375868617991,-0.89561061944838,0.7837199813945921,0.08136905101121601,-0.11718969147978801,0.000664427230844,0.001574886492493,0.000602043761666,0.0015074669314189815
473,15,474,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,0.603800031154597,0.550105940302207,-0.227117637636759,-0.176569439986245,-0.366784136980409,0.000664427230844,0.001574886492493,0.0007706404504289999,0.0013138450926999513
474,15,475,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,-0.8060005073705071,-0.6661853372842409,-0.42502530987427006,0.807278013050725,-0.07437962025411701,0.000664427230844,0.001574886492493,0.0006260325325930001,0.00139245872526967
475,15,476,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,-0.661367279794385,-0.42197654755254105,-0.387778521482807,0.276500423122041,0.546495634937345,0.000664427230844,0.001574886492493,0.0006486982898790001,0.001325351076186945
476,15,477,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,-0.9841367855768679,-0.9650485460071669,-0.846669503278965,0.7322006869326719,0.207149266092126,0.000664427230844,0.001574886492493,0.0007264886694369999,0.0015496853723569685
477,15,478,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,0.7297072757774871,0.447839255393184,0.490581639140507,-0.29706902302901,0.12372533925097899,0.000664427230844,0.001574886492493,0.0007564704344769999,0.0012645441833974325
478,15,479,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,-0.6079946789875109,-0.06423701943454499,0.48655339694384003,0.603396998069534,0.208584538461168,0.000664427230844,0.001574886492493,0.000735518354386,0.001244024298279538
479,15,480,5,2,100,10,0.4147531423227321,0.41567839122604,-0.655469033425061,0.41356359581383706,0.41147074065941797,0.832047234333674,-0.341285605018889,0.543920354933582,0.476415729153106,-0.23428940593775,0.000664427230844,0.001574886492493,0.000776990485409,0.0017733698696874574
480,15,481,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,-0.10697142702071599,0.529058605311209,0.5043258788245539,-0.34826462467060304,-0.950258369325947,0.000657539752628,0.0021367651055799997,0.0009480511315289999,0.001330323387528409
481,15,482,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,0.09640984945486199,0.16554078304766,-0.7392959233634109,-0.329631476009917,-0.471443856758978,0.000657539752628,0.0021367651055799997,0.00101188096271,0.0013095710366606828
482,15,483,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,-0.141482629457203,0.49927993735163895,-0.845004439908944,0.562920582689051,-0.616606646912017,0.000657539752628,0.0021367651055799997,0.0007457948507560001,0.0020382923241751925
483,15,484,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,0.9990841044966379,0.219647910521367,0.159237006964318,0.7608713011021461,0.85138532629344,0.000657539752628,0.0021367651055799997,0.00109272762156,0.0012640933429922281
484,15,485,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,0.546249156306116,-0.100683572622685,0.6027915688719189,-0.29350042748625,0.5026005440096201,0.000657539752628,0.0021367651055799997,0.0009573430738839999,0.0015359722434719841
485,15,486,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,0.990454069341024,-0.244450416361064,0.7955458787759091,0.42909686644376294,0.926566143656515,0.000657539752628,0.0021367651055799997,0.000942361715143,0.0016526556537151892
486,15,487,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,-0.08680268277826499,0.9132962777942599,-0.7319367414760491,-0.328949316263272,-0.547092014721715,0.000657539752628,0.0021367651055799997,0.0007723088259810002,0.0017035836136133665
487,15,488,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,-0.7969527881951409,-0.20411592444163895,-0.640705294580916,0.544002121401565,0.624880749612272,0.000657539752628,0.0021367651055799997,0.00081330381945,0.0016187542698847361
488,15,489,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,0.6097457122035289,0.054466449135235996,-0.614493869181495,0.26393929826331997,0.803192227352991,0.000657539752628,0.0021367651055799997,0.000972795274602,0.0012602423422233553
489,15,490,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,-0.143391295089173,0.9314269581691441,-0.44321470753430203,0.280360807268611,-0.48910346055524795,0.000657539752628,0.0021367651055799997,0.0009093833846860001,0.0017309735954713322
490,15,491,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,0.029020003077867,-0.415211436180265,0.9060357844471439,-0.737946442450304,-0.59406177308319,0.000657539752628,0.0021367651055799997,0.0007329412447189999,0.00183588217865041
491,15,492,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,0.32903165430982395,0.438659911147265,0.023996515473117,-0.164971104824635,0.21285257205184802,0.000657539752628,0.0021367651055799997,0.00106875753711,0.0011775516053292236
492,15,493,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,-0.932683531588811,0.210337173751285,0.08075618136681,0.546788577158553,0.706532080400959,0.000657539752628,0.0021367651055799997,0.000747944797635,0.0016843907336223066
493,15,494,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,0.09779590701922199,0.6771475910702089,0.10793346269983199,0.31995019735873403,-0.14424244289484198,0.000657539752628,0.0021367651055799997,0.0010441980007899999,0.001256652713580904
494,15,495,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,-0.397932370303915,0.744903041479516,-0.618593810031835,0.9644931611512841,0.772321347717434,0.000657539752628,0.0021367651055799997,0.000821409094265,0.002128309832157201
495,15,496,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,0.9426348641298841,-0.0037674492744359995,-0.026144726113405,0.31151238904345696,-0.23846731517363298,0.000657539752628,0.0021367651055799997,0.000925657870641,0.0015748864924874006
496,15,497,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,-0.7792433087145899,-0.634439944143254,0.288266005962503,-0.8352754998489978,0.6970477297542359,0.000657539752628,0.0021367651055799997,0.000657539752628,0.0021367651055745804
497,15,498,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,0.34762965328911,-0.5496260650517271,-0.10859599898493301,0.15932001686603,0.10773479349605199,0.000657539752628,0.0021367651055799997,0.00110672807758,0.0013074079774217072
498,15,499,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,-0.844181066274578,0.5369412745423819,-0.8599370336530441,0.305900950477507,0.307307983465393,0.000657539752628,0.0021367651055799997,0.00069321491805,0.002119721449618185
499,15,500,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,-0.9042640046260499,0.533459801972326,0.415211652608789,0.569854372216116,-0.374962547897989,0.000657539752628,0.0021367651055799997,0.000912758610933,0.0015067740422385753
500,15,501,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,-0.999051849623006,-0.38270508552766097,-0.630254148303522,-0.8555475726657741,-0.8066554183749491,0.000657539752628,0.0021367651055799997,0.00116653168411,0.0012748634670900303
501,15,502,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,0.428956264276091,0.518990654171372,-0.547659749729947,-0.61168691851822,-0.9706427775684549,0.000657539752628,0.0021367651055799997,0.000793960762404,0.0014727943363573761
502,15,503,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,-0.7138375868617991,-0.89561061944838,0.7837199813945921,0.08136905101121601,-0.11718969147978801,0.000657539752628,0.0021367651055799997,0.000774700911028,0.0015074669314189815
503,15,504,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,0.603800031154597,0.550105940302207,-0.227117637636759,-0.176569439986245,-0.366784136980409,0.000657539752628,0.0021367651055799997,0.00104470840534,0.0013138450926999513
504,15,505,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,-0.8060005073705071,-0.6661853372842409,-0.42502530987427006,0.807278013050725,-0.07437962025411701,0.000657539752628,0.0021367651055799997,0.000871613383971,0.00139245872526967
505,15,506,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,-0.661367279794385,-0.42197654755254105,-0.387778521482807,0.276500423122041,0.546495634937345,0.000657539752628,0.0021367651055799997,0.0009299846747570001,0.001325351076186945
506,15,507,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,-0.9841367855768679,-0.9650485460071669,-0.846669503278965,0.7322006869326719,0.207149266092126,0.000657539752628,0.0021367651055799997,0.0007523265324590001,0.0015496853723569685
507,15,508,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,0.7297072757774871,0.447839255393184,0.490581639140507,-0.29706902302901,0.12372533925097899,0.000657539752628,0.0021367651055799997,0.00102809295415,0.0012645441833974325
508,15,509,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,-0.6079946789875109,-0.06423701943454499,0.48655339694384003,0.603396998069534,0.208584538461168,0.000657539752628,0.0021367651055799997,0.00102038370029,0.001244024298279538
509,15,510,5,2,100,10,0.41539481766949604,0.41333040531397497,-0.65526917771365,0.41310846154408,0.41342861390557706,0.832047234333674,-0.341285605018889,0.543920354933582,0.476415729153106,-0.23428940593775,0.000657539752628,0.0021367651055799997,0.0008602411389179999,0.0017733698696874574
510,15,511,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,-0.10697142702071599,0.529058605311209,0.5043258788245539,-0.34826462467060304,-0.950258369325947,0.000677035179094,0.001307407977434,0.0007787566590010001,0.001330323387528409
511,15,512,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,0.09640984945486199,0.16554078304766,-0.7392959233634109,-0.329631476009917,-0.471443856758978,0.000677035179094,0.001307407977434,0.0006996273132419999,0.0013095710366606828
512,15,513,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,-0.141482629457203,0.49927993735163895,-0.845004439908944,0.562920582689051,-0.616606646912017,0.000677035179094,0.001307407977434,0.00107533484654,0.0020382923241751925
513,15,514,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,0.9990841044966379,0.219647910521367,0.159237006964318,0.7608713011021461,0.85138532629344,0.000677035179094,0.001307407977434,0.000664190873326,0.0012640933429922281
514,15,515,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,0.546249156306116,-0.100683572622685,0.6027915688719189,-0.29350042748625,0.5026005440096201,0.000677035179094,0.001307407977434,0.0008102316423300001,0.0015359722434719841
515,15,516,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,0.990454069341024,-0.244450416361064,0.7955458787759091,0.42909686644376294,0.926566143656515,0.000677035179094,0.001307407977434,0.000858374167941,0.0016526556537151892
516,15,517,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,-0.08680268277826499,0.9132962777942599,-0.7319367414760491,-0.328949316263272,-0.547092014721715,0.000677035179094,0.001307407977434,0.0009705945097260001,0.0017035836136133665
517,15,518,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,-0.7969527881951409,-0.20411592444163895,-0.640705294580916,0.544002121401565,0.624880749612272,0.000677035179094,0.001307407977434,0.0010393938608099999,0.0016187542698847361
518,15,519,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,0.6097457122035289,0.054466449135235996,-0.614493869181495,0.26393929826331997,0.803192227352991,0.000677035179094,0.001307407977434,0.0007290623016869999,0.0012602423422233553
519,15,520,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,-0.143391295089173,0.9314269581691441,-0.44321470753430203,0.280360807268611,-0.48910346055524795,0.000677035179094,0.001307407977434,0.000947037306815,0.0017309735954713322
520,15,521,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,0.029020003077867,-0.415211436180265,0.9060357844471439,-0.737946442450304,-0.59406177308319,0.000677035179094,0.001307407977434,0.00105606032775,0.00183588217865041
521,15,522,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,0.32903165430982395,0.438659911147265,0.023996515473117,-0.164971104824635,0.21285257205184802,0.000677035179094,0.001307407977434,0.000616659075352,0.0011775516053292236
522,15,523,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,-0.932683531588811,0.210337173751285,0.08075618136681,0.546788577158553,0.706532080400959,0.000677035179094,0.001307407977434,0.000958262775915,0.0016843907336223066
523,15,524,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,0.09779590701922199,0.6771475910702089,0.10793346269983199,0.31995019735873403,-0.14424244289484198,0.000677035179094,0.001307407977434,0.000653919250388,0.001256652713580904
524,15,525,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,-0.397932370303915,0.744903041479516,-0.618593810031835,0.9644931611512841,0.772321347717434,0.000677035179094,0.001307407977434,0.00129695511856,0.002128309832157201
525,15,526,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,0.9426348641298841,-0.0037674492744359995,-0.026144726113405,0.31151238904345696,-0.23846731517363298,0.000677035179094,0.001307407977434,0.0008079522513479999,0.0015748864924874006
526,15,527,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,-0.7792433087145899,-0.634439944143254,0.288266005962503,-0.8352754998489978,0.6970477297542359,0.000677035179094,0.001307407977434,0.0012017719796199998,0.0021367651055745804
527,15,528,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,0.34762965328911,-0.5496260650517271,-0.10859599898493301,0.15932001686603,0.10773479349605199,0.000677035179094,0.001307407977434,0.000677035179094,0.0013074079774217072
528,15,529,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,-0.844181066274578,0.5369412745423819,-0.8599370336530441,0.305900950477507,0.307307983465393,0.000677035179094,0.001307407977434,0.0011742072770799998,0.002119721449618185
529,15,530,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,-0.9042640046260499,0.533459801972326,0.415211652608789,0.569854372216116,-0.374962547897989,0.000677035179094,0.001307407977434,0.000941509227834,0.0015067740422385753
530,15,531,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,-0.999051849623006,-0.38270508552766097,-0.630254148303522,-0.8555475726657741,-0.8066554183749491,0.000677035179094,0.001307407977434,0.000661029748531,0.0012748634670900303
531,15,532,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,0.428956264276091,0.518990654171372,-0.547659749729947,-0.61168691851822,-0.9706427775684549,0.000677035179094,0.001307407977434,0.000929543390163,0.0014727943363573761
532,15,533,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,-0.7138375868617991,-0.89561061944838,0.7837199813945921,0.08136905101121601,-0.11718969147978801,0.000677035179094,0.001307407977434,0.000923301953908,0.0015074669314189815
533,15,534,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,0.603800031154597,0.550105940302207,-0.227117637636759,-0.176569439986245,-0.366784136980409,0.000677035179094,0.001307407977434,0.0007538213433080001,0.0013138450926999513
534,15,535,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,-0.8060005073705071,-0.6661853372842409,-0.42502530987427006,0.807278013050725,-0.07437962025411701,0.000677035179094,0.001307407977434,0.0008457446353360001,0.00139245872526967
535,15,536,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,-0.661367279794385,-0.42197654755254105,-0.387778521482807,0.276500423122041,0.546495634937345,0.000677035179094,0.001307407977434,0.000777809629808,0.001325351076186945
536,15,537,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,-0.9841367855768679,-0.9650485460071669,-0.846669503278965,0.7322006869326719,0.207149266092126,0.000677035179094,0.001307407977434,0.00101473303082,0.0015496853723569685
537,15,538,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,0.7297072757774871,0.447839255393184,0.490581639140507,-0.29706902302901,0.12372533925097899,0.000677035179094,0.001307407977434,0.000685148202359,0.0012645441833974325
538,15,539,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,-0.6079946789875109,-0.06423701943454499,0.48655339694384003,0.603396998069534,0.208584538461168,0.000677035179094,0.001307407977434,0.000705105406525,0.001244024298279538
539,15,540,5,2,100,10,0.414570035351984,0.41418020769540503,-0.6569935034211091,0.413912733795733,0.41432270885602007,0.832047234333674,-0.341285605018889,0.543920354933582,0.476415729153106,-0.23428940593775,0.000677035179094,0.001307407977434,0.0009274807360610001,0.0017733698696874574
540,15,541,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,-0.10697142702071599,0.529058605311209,0.5043258788245539,-0.34826462467060304,-0.950258369325947,0.00065776184304,0.0021197214496249998,0.0009164189706200001,0.001330323387528409
541,15,542,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,0.09640984945486199,0.16554078304766,-0.7392959233634109,-0.329631476009917,-0.471443856758978,0.00065776184304,0.0021197214496249998,0.0009744588817639999,0.0013095710366606828
542,15,543,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,-0.141482629457203,0.49927993735163895,-0.845004439908944,0.562920582689051,-0.616606646912017,0.00065776184304,0.0021197214496249998,0.000699459305083,0.0020382923241751925
543,15,544,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,0.9990841044966379,0.219647910521367,0.159237006964318,0.7608713011021461,0.85138532629344,0.00065776184304,0.0021197214496249998,0.00105584302791,0.0012640933429922281
544,15,545,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,0.546249156306116,-0.100683572622685,0.6027915688719189,-0.29350042748625,0.5026005440096201,0.00065776184304,0.0021197214496249998,0.0009212189133719999,0.0015359722434719841
545,15,546,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,0.990454069341024,-0.244450416361064,0.7955458787759091,0.42909686644376294,0.926566143656515,0.00065776184304,0.0021197214496249998,0.0009054598854139999,0.0016526556537151892
546,15,547,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,-0.08680268277826499,0.9132962777942599,-0.7319367414760491,-0.328949316263272,-0.547092014721715,0.00065776184304,0.0021197214496249998,0.0007339293634189999,0.0017035836136133665
547,15,548,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,-0.7969527881951409,-0.20411592444163895,-0.640705294580916,0.544002121401565,0.624880749612272,0.00065776184304,0.0021197214496249998,0.0007817268391030001,0.0016187542698847361
548,15,549,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,0.6097457122035289,0.054466449135235996,-0.614493869181495,0.26393929826331997,0.803192227352991,0.00065776184304,0.0021197214496249998,0.0009307238549510001,0.0012602423422233553
549,15,550,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,-0.143391295089173,0.9314269581691441,-0.44321470753430203,0.280360807268611,-0.48910346055524795,0.00065776184304,0.0021197214496249998,0.000874340244675,0.0017309735954713322
550,15,551,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,0.029020003077867,-0.415211436180265,0.9060357844471439,-0.737946442450304,-0.59406177308319,0.00065776184304,0.0021197214496249998,0.0007320643399810001,0.00183588217865041
551,15,552,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,0.32903165430982395,0.438659911147265,0.023996515473117,-0.164971104824635,0.21285257205184802,0.00065776184304,0.0021197214496249998,0.00103411081609,0.0011775516053292236
552,15,553,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,-0.932683531588811,0.210337173751285,0.08075618136681,0.546788577158553,0.706532080400959,0.00065776184304,0.0021197214496249998,0.0007010021449159999,0.0016843907336223066
553,15,554,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,0.09779590701922199,0.6771475910702089,0.10793346269983199,0.31995019735873403,-0.14424244289484198,0.00065776184304,0.0021197214496249998,0.00100914526858,0.001256652713580904
554,15,555,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,-0.397932370303915,0.744903041479516,-0.618593810031835,0.9644931611512841,0.772321347717434,0.00065776184304,0.0021197214496249998,0.0008463422015860002,0.002128309832157201
555,15,556,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,0.9426348641298841,-0.0037674492744359995,-0.026144726113405,0.31151238904345696,-0.23846731517363298,0.00065776184304,0.0021197214496249998,0.0008897462704750001,0.0015748864924874006
556,15,557,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,-0.7792433087145899,-0.634439944143254,0.288266005962503,-0.8352754998489978,0.6970477297542359,0.00065776184304,0.0021197214496249998,0.000666948170116,0.0021367651055745804
557,15,558,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,0.34762965328911,-0.5496260650517271,-0.10859599898493301,0.15932001686603,0.10773479349605199,0.00065776184304,0.0021197214496249998,0.0010698281050800001,0.0013074079774217072
558,15,559,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,-0.844181066274578,0.5369412745423819,-0.8599370336530441,0.305900950477507,0.307307983465393,0.00065776184304,0.0021197214496249998,0.00065776184304,0.002119721449618185
559,15,560,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,-0.9042640046260499,0.533459801972326,0.415211652608789,0.569854372216116,-0.374962547897989,0.00065776184304,0.0021197214496249998,0.000882589793438,0.0015067740422385753
560,15,561,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,-0.999051849623006,-0.38270508552766097,-0.630254148303522,-0.8555475726657741,-0.8066554183749491,0.00065776184304,0.0021197214496249998,0.0011323588472,0.0012748634670900303
561,15,562,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,0.428956264276091,0.518990654171372,-0.547659749729947,-0.61168691851822,-0.9706427775684549,0.00065776184304,0.0021197214496249998,0.0007550722474869999,0.0014727943363573761
562,15,563,5,2,100,10,0.412431904006177,0.415371842848172,-0.655411643567186,0.416771544929379,0.41082942903756603,-0.7138375868617991,-0.89561061944838,0.7837199813945921,0.08136905101121601,-0.11718969147978801,0.00065776184304,0.0021197214496249998,0.000728524539692,0.0015074669314189815
